SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,trajectory
0,0.01017024749020102,55,0.0,0.5451985012740667,10999.267828424543,19.0,0.0,2.0,0.0,1.0,stable
0,0.711207638338209,83,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,improving
0,0.23201396128613902,48,1.0,0.39455323323453506,13513.410769780936,13.0,0.0,1.0,0.0,0.0,deteriorating
0,0.0031629442019773745,39,0.0,0.0870882276630402,2557.4199807193077,6.0,1.0,0.0,0.0,0.0,stable
0,0.13917153307035895,37,0.0,1857.8880893522762,,6.0,0.0,1.0,0.0,0.0,improving
0,0.07089395900193195,65,0.0,0.35626221392643204,1890.0006334053287,7.0,0.0,2.0,0.0,0.0,stable
0,0.0,58,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,stable
0,1.0,35,4.0,0.13163530401971585,7438.975048117038,12.0,1.0,0.0,0.0,0.0,stable
0,0.050104561492891844,33,0.0,0.1429363030877332,5824.384024601725,10.0,0.0,0.0,0.0,0.0,improving
0,0.022387880366429164,56,1.0,359.58626252132825,,7.0,0.0,1.0,1.0,0.0,deteriorating
0,0.019993574732573446,49,0.0,2428.3552361908796,,7.0,0.0,1.0,0.0,0.0,stable
1,0.713803409196122,47,0.0,0.5417891858900511,7978.827405919986,12.0,0.0,3.0,1.0,3.0,stable
0,0.002729527092332826,41,0.0,0.5364467862739435,3745.317564529813,7.0,0.0,1.0,0.0,1.0,stable
0,0.038219835293247344,56,0.0,0.8398734024108437,2404.608970124222,5.0,0.0,1.0,1.0,1.0,stable
0,0.0016941810535584718,52,0.0,977.1720841799716,,8.0,0.0,1.0,0.0,0.0,stable
0,0.010475936831435535,26,1.0,0.0,9475.916766145134,2.0,0.0,0.0,0.0,0.0,stable
0,0.0,69,1.0,0.0,5681.685438582435,3.0,0.0,0.0,0.0,1.0,stable
0,0.00023824523062989658,57,0.0,0.29655182365757266,5750.884342786897,10.0,0.0,2.0,0.0,3.0,stable
0,0.08745434219200522,59,0.0,0.32370179813682626,7642.7491371814185,17.0,1.0,2.0,0.0,2.0,stable
0,0.2250710842893271,49,0.0,0.26434090443844926,8167.168712698325,6.0,0.0,2.0,0.0,2.0,improving
0,0.0,46,0.0,0.3550164720836896,10210.01886590059,7.0,0.0,3.0,0.0,1.0,stable
1,0.811700519770447,41,4.0,3475.2920975216934,,7.0,1.0,2.0,3.0,0.0,improving
0,0.33943217049998203,53,0.0,1122.0611924681966,,9.0,0.0,1.0,1.0,1.0,deteriorating
0,0.065475336690462,47,0.0,859.1081345199832,,4.0,0.0,1.0,0.0,0.0,stable
0,0.1866844370586925,83,0.0,0.375035258489536,3022.7964500771113,26.0,0.0,1.0,0.0,0.0,stable
0,0.28463252001656564,85,0.0,0.08870693657219285,8823.52381087242,4.0,0.0,0.0,1.0,0.0,stable
0,0.9864121679628726,59,0.0,0.0,6700.78027420443,1.0,0.0,0.0,0.0,1.0,stable
0,0.06902615610271183,61,0.0,0.4273927107193295,6055.122522174681,14.0,1.0,1.0,0.0,1.0,stable
0,0.0316782981636338,55,1.0,0.23661560312529956,5250.179634510588,5.0,0.0,1.0,0.0,2.0,stable
0,1.0,48,1.0,0.08867280633615636,11935.320518787814,4.0,2.0,0.0,1.0,4.0,stable
0,0.14072809425900631,55,0.0,0.37996980325832985,9347.274215091717,12.0,0.0,2.0,0.0,4.0,stable
0,0.14252457455320938,44,0.0,0.5153971141575229,3315.412678341712,10.0,0.0,1.0,0.0,2.0,stable
0,0.024210769085860322,65,0.0,0.50032079508241,32447.084426525373,10.0,0.0,4.0,0.0,0.0,improving
1,0.9258010818074774,33,0.0,0.19554946163974363,2121.312492793568,2.0,4.0,0.0,1.0,1.0,stable
0,0.0,50,0.0,0.23000620754076348,5935.719170549391,5.0,0.0,1.0,0.0,0.0,stable
0,0.0,84,0.0,0.2137522338466759,5892.84186032278,8.0,0.0,0.0,0.0,0.0,improving
0,0.06434399221719048,68,1.0,0.7407637497982882,2804.0530149299416,7.0,0.0,1.0,0.0,0.0,stable
0,0.005534593500732351,66,0.0,631.5097452253872,,5.0,0.0,1.0,0.0,1.0,improving
0,0.4746701357273082,53,0.0,0.35095467949518827,9743.10783911206,14.0,0.0,1.0,0.0,1.0,stable
0,0.10138073574912923,83,0.0,78.57936848674349,,3.0,0.0,0.0,0.0,0.0,stable
0,0.2160157202160436,33,1.0,0.4230068519349378,3785.431142314243,9.0,0.0,2.0,0.0,0.0,deteriorating
0,0.4639524985236169,54,0.0,0.4132412769753983,5692.654153139007,5.0,0.0,1.0,1.0,0.0,stable
0,0.08394686723700431,67,1.0,0.6599146291917947,6545.925231082839,7.0,0.0,2.0,0.0,0.0,stable
0,0.07479823814262579,56,1.0,0.41758969244843563,7771.246195021443,19.0,1.0,2.0,0.0,0.0,deteriorating
0,0.865036585077569,45,0.0,0.2148185410141343,12704.60733411522,9.0,0.0,0.0,0.0,2.0,improving
0,0.08156433782959213,48,0.0,0.2989056438504621,5249.051281431709,7.0,0.0,1.0,0.0,0.0,improving
0,0.772779521689139,62,0.0,0.12855913241359404,3557.195143220276,6.0,0.0,0.0,0.0,2.0,stable
0,0.9970528585832766,50,0.0,0.17856864552121154,46764.56948523907,11.0,0.0,2.0,0.0,2.0,stable
0,0.3713835925329851,40,0.0,1.2192099175836526,5087.461693804538,12.0,0.0,2.0,0.0,2.0,improving
0,0.798657083739274,30,0.0,0.10304729349301163,15979.444431474174,7.0,0.0,0.0,1.0,0.0,stable
1,1.0,41,0.0,0.5717387445690997,4373.653438808248,5.0,6.0,2.0,2.0,1.0,stable
0,0.022218802374492908,42,1.0,0.21022393892186653,8801.025574558746,9.0,0.0,2.0,0.0,1.0,improving
0,0.0827823893778468,32,0.0,0.004943074840215269,3559.9257817945368,3.0,0.0,0.0,0.0,2.0,stable
1,0.9610224701395462,36,0.0,1.4487947951342346,6611.616093639763,6.0,5.0,1.0,2.0,0.0,stable
0,0.08492321441228495,32,0.0,0.18196183107247238,3168.527698322784,7.0,0.0,0.0,0.0,0.0,stable
0,0.054601455315505955,39,0.0,0.4891393082554331,3687.796866602488,8.0,0.0,1.0,0.0,0.0,stable
0,0.0037637955157748823,53,0.0,1592.8496434024764,,7.0,0.0,1.0,0.0,0.0,improving
0,0.09997561787286015,57,0.0,4075.639195544,,9.0,1.0,2.0,0.0,0.0,deteriorating
0,0.3567010061673481,54,1.0,0.8045430325052916,3500.856870823671,8.0,0.0,2.0,0.0,0.0,stable
0,1.0,52,0.0,0.27595552139959223,2294.4045614289334,2.0,2.0,1.0,0.0,1.0,stable
0,0.1283633948642573,49,1.0,0.29274401822497476,14866.451903433297,14.0,0.0,1.0,0.0,2.0,stable
0,0.06370315304506392,67,0.0,0.28287565505128354,13148.06940997904,8.0,0.0,2.0,0.0,0.0,stable
0,0.12596558344908473,65,1.0,105.29716926572344,,2.0,0.0,0.0,0.0,0.0,stable
0,0.09489379369851794,74,1.0,0.30619097632171194,7348.5120322135635,15.0,1.0,1.0,1.0,0.0,deteriorating
0,0.3346007416403268,64,1.0,0.37387888474893566,22111.188505305017,26.0,0.0,3.0,0.0,2.0,stable
0,0.023243090252956705,31,0.0,0.3707899582921632,3799.0954986914935,2.0,1.0,1.0,0.0,2.0,stable
0,0.08279851982934168,59,0.0,0.13074254639390653,6034.680030517861,14.0,0.0,1.0,0.0,0.0,deteriorating
0,0.5453853546912533,50,0.0,0.6584660545885499,7097.906657697519,11.0,0.0,2.0,0.0,2.0,stable
0,0.2917559285997238,59,0.0,0.428716940288217,4265.55051494616,9.0,0.0,1.0,0.0,0.0,deteriorating
0,0.02031557014523528,57,0.0,0.18550463385377106,14299.238081475034,7.0,0.0,2.0,0.0,2.0,stable
0,0.0,39,0.0,0.0,15227.503128322494,1.0,0.0,0.0,0.0,2.0,stable
0,0.10554798053686996,49,1.0,4353.638384767764,,6.0,1.0,1.0,1.0,0.0,deteriorating
0,0.0,48,0.0,3096.036555068413,,11.0,0.0,2.0,0.0,1.0,stable
0,0.0031221599418368587,64,1.0,0.1630940826411005,15798.80350031324,16.0,0.0,1.0,0.0,1.0,stable
0,0.10792238218763504,66,1.0,0.31930994929387224,7341.858692427379,10.0,0.0,1.0,0.0,0.0,stable
0,0.7423125666966239,43,0.0,0.5022291048361214,7741.074467997132,11.0,0.0,1.0,0.0,4.0,improving
1,0.8382362483316351,38,2.0,0.5346145680400392,5318.187077634065,3.0,1.0,1.0,0.0,0.0,stable
0,0.026512196102200576,65,0.0,0.21057030026184473,14585.019715749948,6.0,0.0,2.0,0.0,0.0,stable
1,0.8366734404516784,53,2.0,0.5995918061132629,2077.629501583284,8.0,0.0,1.0,1.0,1.0,improving
0,0.09311677103629472,32,0.0,0.17028931414841086,5012.373241017966,10.0,0.0,0.0,0.0,1.0,improving
0,0.5260541260200768,59,0.0,0.022504470282243512,6034.203070243025,1.0,0.0,0.0,0.0,1.0,stable
0,0.08844683851530007,69,0.0,0.37112546375341166,4914.1051227665685,9.0,0.0,1.0,0.0,0.0,stable
1,0.4621877250704372,49,3.0,0.5543550748699972,9675.045568343652,14.0,0.0,2.0,0.0,2.0,stable
0,0.0,32,0.0,0.30377013390103513,3083.824436297308,4.0,0.0,0.0,0.0,1.0,stable
0,0.053444333702392606,50,0.0,3561.329004003782,,6.0,0.0,1.0,0.0,0.0,stable
0,0.026073926173805297,37,1.0,0.25297152554244917,8940.985614729001,7.0,0.0,2.0,0.0,0.0,stable
0,0.12060202735190224,77,0.0,310.8094222310884,,5.0,0.0,0.0,0.0,0.0,stable
0,0.5454135848374183,47,0.0,0.15668227401255655,5134.470242159344,8.0,0.0,0.0,0.0,2.0,stable
0,0.011193438973867693,47,0.0,1454.4873219011108,,5.0,0.0,1.0,0.0,0.0,improving
0,0.5551457475413797,65,1.0,0.30255482423872143,3733.409774993099,4.0,0.0,1.0,0.0,1.0,stable
0,1.0,37,4.0,0.0759019545621414,4486.954044978536,3.0,0.0,0.0,0.0,2.0,deteriorating
0,0.044097342823374124,54,0.0,0.24627734586187677,7641.5511127163845,12.0,0.0,1.0,1.0,2.0,deteriorating
0,0.019103043601124556,87,0.0,1757.90574305057,,21.0,0.0,1.0,1.0,0.0,stable
0,0.06874266075156216,73,1.0,1653.5130120004565,,6.0,0.0,1.0,0.0,0.0,deteriorating
0,0.03511142388215265,59,0.0,0.3332183469356466,6023.093531400999,6.0,0.0,2.0,0.0,0.0,deteriorating
0,0.0,47,0.0,1.300966790528515,2287.582221606994,11.0,0.0,2.0,0.0,2.0,stable
0,0.7886127225937916,59,0.0,0.20154109166973297,11558.682256055661,6.0,0.0,2.0,0.0,2.0,improving
0,0.7658728448994685,54,0.0,0.5359044635803687,4253.66766263791,10.0,0.0,1.0,0.0,1.0,stable
0,0.04724640540105546,58,0.0,0.1818287270869079,9751.142722379058,5.0,0.0,2.0,0.0,1.0,improving
1,1.0,34,1.0,0.004796915661741781,3450.6522143509706,3.0,1.0,0.0,0.0,2.0,stable
0,0.389210264081803,57,3.0,0.5764809363028193,6177.17337040841,15.0,0.0,2.0,0.0,0.0,stable
0,0.0,78,0.0,0.48491380361661524,7156.633235384496,9.0,0.0,1.0,0.0,0.0,stable
0,0.00775145262474267,69,2.0,1191.0265074383638,,18.0,1.0,1.0,1.0,0.0,deteriorating
0,0.43781161840422345,48,2.0,0.49196657695281776,7059.462633960393,14.0,0.0,3.0,0.0,1.0,stable
0,1.0,59,0.0,1441.0690383063302,,7.0,0.0,1.0,0.0,0.0,stable
0,0.3891737987034284,52,0.0,3184.274913482935,,6.0,0.0,1.0,0.0,0.0,stable
0,0.7422497669389434,58,0.0,3732.0859572832574,0.0,15.0,0.0,2.0,0.0,2.0,stable
0,0.5115438735333998,39,0.0,0.19394723247327217,19036.750148062696,8.0,0.0,2.0,0.0,2.0,improving
0,0.1698440711398518,64,0.0,0.028962152764186098,8791.789534230884,5.0,0.0,0.0,0.0,0.0,improving
0,0.17837807298634412,81,1.0,6510.715370577938,,29.0,0.0,3.0,0.0,0.0,stable
0,0.004867816638496559,52,0.0,0.39306299793955857,4452.767776155655,6.0,0.0,1.0,1.0,3.0,stable
0,0.06044479609848174,60,0.0,4670.365419905085,,10.0,0.0,5.0,0.0,0.0,stable
0,0.018191267787212972,77,0.0,25.969984303333117,,3.0,0.0,0.0,0.0,0.0,stable
0,0.014775217020287749,52,0.0,0.042766386617262245,8219.32533177891,11.0,0.0,0.0,0.0,4.0,improving
0,0.11222036080514261,63,0.0,211.20344475948008,,3.0,0.0,0.0,0.0,0.0,improving
0,0.09426801975146443,56,2.0,0.20701266887930747,8082.941278360383,9.0,0.0,2.0,0.0,0.0,stable
0,0.10260445306948164,46,1.0,0.5324107170239337,5729.407233472507,4.0,0.0,2.0,0.0,0.0,stable
0,0.9123729109135549,38,0.0,464.54700438182465,,11.0,0.0,0.0,0.0,5.0,stable
0,0.03838301795823393,74,0.0,0.5611185632027296,5208.562438888209,9.0,0.0,3.0,1.0,0.0,stable
1,0.5720547992329557,51,3.0,0.49912697734871825,3798.739483337122,7.0,1.0,1.0,1.0,0.0,stable
0,0.390686410298899,48,0.0,0.4137736940323609,16942.64048341861,12.0,0.0,4.0,0.0,0.0,improving
0,0.4942992123890535,61,1.0,0.5752408039930358,7974.792340143784,8.0,0.0,2.0,1.0,1.0,stable
0,0.0,69,0.0,343.6820876851028,,6.0,0.0,0.0,1.0,0.0,deteriorating
0,0.9984806685864811,58,1.0,0.8313894348619412,2565.5147075836053,3.0,0.0,2.0,0.0,0.0,stable
0,0.05011573075992411,40,0.0,0.1914946551301997,4769.559208036476,11.0,0.0,0.0,0.0,2.0,stable
0,0.36480780045004624,61,0.0,0.5480400813343729,6096.48176729663,24.0,0.0,2.0,1.0,0.0,stable
0,0.2786356580615133,47,0.0,1.2165402951180269,6781.969365979695,14.0,0.0,3.0,0.0,0.0,stable
0,0.6481163535026927,34,1.0,0.12527311674212008,7974.667912642069,4.0,0.0,0.0,0.0,4.0,stable
0,0.0,46,0.0,0.49302045567126895,2763.1887104641105,3.0,0.0,1.0,0.0,0.0,stable
0,0.16291821262718897,62,0.0,2442.8634804744765,,12.0,1.0,1.0,0.0,0.0,improving
0,0.058639999494456266,52,0.0,0.20813916654133344,10234.772051443932,3.0,0.0,1.0,0.0,0.0,stable
0,0.020764597200462025,39,0.0,0.00804186241983034,6412.556766586819,4.0,0.0,0.0,0.0,3.0,improving
0,0.356197032369273,53,0.0,0.2904102991221821,11182.571621180014,8.0,0.0,1.0,0.0,1.0,improving
0,0.24243589378554162,42,0.0,0.2971975624531923,4512.1534742598205,6.0,0.0,0.0,0.0,3.0,stable
0,0.14878607952808237,50,0.0,0.0032070666772380054,6685.355907888412,1.0,0.0,0.0,0.0,0.0,stable
0,0.11260645963495187,35,0.0,0.3723465569728605,1437.3537801554564,8.0,0.0,0.0,0.0,0.0,stable
0,0.4154805479105679,45,0.0,0.2848656031548019,2598.3657731955477,5.0,0.0,0.0,0.0,1.0,stable
0,0.029082249102409898,53,1.0,0.5117734473628494,3178.7146209235434,9.0,0.0,2.0,0.0,0.0,improving
0,0.9723171359324269,38,2.0,1.8072887135617153,1371.9951299506515,8.0,0.0,2.0,1.0,2.0,deteriorating
0,0.0,58,0.0,0.1505830549597441,12078.189518698717,8.0,0.0,1.0,0.0,0.0,stable
0,0.07278675772917541,66,0.0,620.7951357767505,,9.0,0.0,0.0,0.0,1.0,stable
0,0.007452557379695014,56,0.0,1587.0380498955465,,7.0,0.0,0.0,0.0,0.0,improving
0,0.2279494722229936,69,0.0,0.2933214938163493,7486.691541221626,15.0,0.0,1.0,0.0,0.0,improving
0,0.024750544124158058,28,0.0,0.0016320706348996383,3518.9975015868636,3.0,0.0,0.0,0.0,0.0,stable
1,0.7824040388359833,38,1.0,0.34549072967599737,4049.7712030269067,4.0,0.0,0.0,0.0,1.0,improving
0,0.0,59,0.0,1.929375118680129,2377.543117136256,9.0,0.0,3.0,0.0,0.0,stable
0,0.025975521215783053,69,0.0,5.160653613242882,,3.0,0.0,0.0,0.0,0.0,stable
0,0.0,60,0.0,0.07279499889979692,6322.975464549102,5.0,0.0,1.0,0.0,0.0,stable
0,0.8732303334914112,48,1.0,0.5852948484426983,2397.3724777202974,11.0,0.0,2.0,0.0,0.0,stable
0,0.23359574746160025,58,1.0,0.40602826890600763,7628.0240367458255,13.0,0.0,1.0,0.0,0.0,deteriorating
1,0.3507118476754859,63,0.0,0.2756394472052468,10908.88969821971,17.0,0.0,1.0,0.0,0.0,stable
0,0.9857136376513986,55,0.0,0.7594924169575784,5251.7234640364195,9.0,0.0,1.0,0.0,0.0,stable
0,0.0,66,0.0,0.44769567302202445,5159.850707596498,7.0,0.0,1.0,0.0,0.0,stable
0,0.050996234446829616,39,1.0,0.007375029736779022,4681.303109169493,1.0,0.0,0.0,0.0,3.0,stable
0,1.0,41,0.0,2409.6308931626104,,11.0,0.0,0.0,0.0,0.0,stable
0,0.3364343560716273,54,0.0,0.5022188076779824,1463.8848461724183,4.0,0.0,0.0,0.0,1.0,stable
1,0.896853638725759,58,0.0,0.0,805.417343259925,0.0,0.0,0.0,0.0,0.0,improving
0,0.026303112446248413,79,0.0,0.5057467358239631,3966.2100357464296,12.0,0.0,2.0,0.0,1.0,stable
0,0.06380695575994146,54,0.0,0.2672477765759034,7530.292775979266,17.0,0.0,1.0,0.0,1.0,improving
0,0.9165202492661346,66,0.0,1789.1997670842702,,2.0,0.0,1.0,0.0,0.0,stable
0,0.8200832798977311,48,3.0,0.2579522678829686,4321.880326844206,11.0,0.0,0.0,0.0,0.0,improving
0,0.07233008608234595,45,0.0,0.3250628789828027,6573.174694609558,7.0,0.0,2.0,0.0,2.0,improving
0,0.0,71,0.0,34.95506748356688,,6.0,0.0,0.0,0.0,0.0,stable
0,0.23657637627607261,37,0.0,0.4187463204112549,7871.844977364942,7.0,0.0,2.0,0.0,3.0,stable
0,0.0,68,1.0,13.578709949509047,,9.0,0.0,0.0,0.0,0.0,deteriorating
0,0.043663243292966204,55,0.0,1.2620783786533936,2321.5312321271767,28.0,0.0,3.0,0.0,1.0,stable
0,0.04081970912324746,62,0.0,0.34599054437928173,6824.771071678209,10.0,0.0,1.0,0.0,0.0,improving
0,0.006540574194929826,50,0.0,2342.8199873764456,,10.0,0.0,1.0,0.0,0.0,stable
0,0.04050720604878621,74,0.0,0.18899678453852514,10446.569956080222,12.0,0.0,1.0,0.0,0.0,stable
0,0.03776852635534751,77,0.0,0.01862366317096282,1540.716941198101,5.0,0.0,0.0,0.0,0.0,stable
0,1.0,46,3.0,0.4327118486278176,7487.010300260885,14.0,1.0,1.0,0.0,0.0,deteriorating
0,0.2295872396547503,44,1.0,0.41118143251122763,4537.888836058349,8.0,0.0,1.0,0.0,3.0,stable
0,0.85221891695776,42,0.0,0.17331875298744892,32432.135114324716,5.0,0.0,2.0,0.0,2.0,improving
1,0.1581074573020161,51,1.0,0.38818776911147146,18788.884198561456,11.0,0.0,3.0,0.0,3.0,improving
0,0.08823772861172774,33,1.0,0.700554009191264,4801.068449322789,7.0,1.0,2.0,0.0,2.0,stable
0,1.0,48,0.0,0.023952389321634602,2781.905858152196,2.0,0.0,0.0,1.0,1.0,stable
0,0.48277262822164235,32,0.0,0.24822947711213558,4324.768370824718,9.0,0.0,0.0,0.0,0.0,stable
0,0.3985404873848325,56,1.0,0.42131295764482063,7723.037581904851,15.0,0.0,1.0,0.0,2.0,stable
0,0.4811645794239406,61,0.0,0.35125664156886627,13986.092474448731,9.0,0.0,2.0,0.0,2.0,improving
0,0.011175917216047814,59,0.0,0.002392757327009185,9350.854547221486,8.0,0.0,0.0,0.0,1.0,stable
0,0.09825768215603092,47,0.0,1508.459046608823,,12.0,0.0,2.0,1.0,0.0,stable
0,0.0,70,0.0,0.05899770750553201,12153.033410805796,9.0,1.0,0.0,0.0,0.0,improving
0,0.253066404330511,82,0.0,0.25970848464011836,7095.563123584873,18.0,0.0,1.0,0.0,0.0,stable
0,0.0012896891356423148,58,1.0,11.848174103772742,,10.0,0.0,0.0,0.0,0.0,stable
0,0.24361877690889347,54,0.0,0.5145591713175546,9161.66493356331,5.0,0.0,2.0,0.0,2.0,stable
0,0.08306952075502816,87,0.0,111.1735112170235,,4.0,0.0,0.0,0.0,0.0,stable
1,0.23852439946185844,50,0.0,0.3476659917871588,13742.465237922823,7.0,0.0,2.0,0.0,2.0,improving
0,0.01586856617260104,76,0.0,0.14437106306433029,4392.272979482557,12.0,0.0,0.0,0.0,0.0,stable
0,0.336574320133067,42,0.0,0.4423718450976222,3202.2259446914522,8.0,0.0,1.0,0.0,0.0,stable
0,0.0,39,0.0,0.0002435286446703476,15655.345476764762,7.0,0.0,0.0,0.0,0.0,stable
0,0.9377277597634843,50,0.0,0.0,3700.3126201616146,0.0,0.0,0.0,0.0,0.0,stable
0,0.7795260536071585,61,0.0,0.42830278628243296,1731.2796075745425,4.0,0.0,0.0,0.0,0.0,improving
0,0.49064759587402096,70,0.0,0.2811829968740976,5748.214133494624,8.0,0.0,1.0,0.0,1.0,stable
0,0.48648256717022903,35,0.0,0.20258166357816113,1586.5910532631697,4.0,1.0,0.0,1.0,1.0,deteriorating
0,0.08276926301191688,50,1.0,0.19717073640739496,5940.173329897906,8.0,0.0,2.0,0.0,2.0,improving
1,0.620027587083052,75,1.0,0.6955465506089408,8168.553084901878,13.0,4.0,4.0,0.0,0.0,stable
0,0.006637091873806998,55,0.0,0.34194247033718483,5979.6767195091215,21.0,0.0,1.0,0.0,0.0,improving
0,0.001583053245493542,68,1.0,1.0689911609109728,,2.0,0.0,0.0,0.0,0.0,stable
0,0.033314167642027076,61,0.0,0.27945154122107524,14597.529252701012,16.0,1.0,2.0,0.0,2.0,deteriorating
0,0.0,62,0.0,0.3586695942538924,1928.0544453910104,2.0,0.0,1.0,0.0,0.0,stable
0,0.04610289211621156,63,0.0,0.21574969397871885,5058.018352914785,6.0,0.0,1.0,0.0,0.0,stable
0,0.04889316979726123,48,1.0,0.2630993301263565,7469.138728592801,7.0,0.0,1.0,0.0,1.0,stable
0,0.15249861501353745,52,0.0,0.48802824293574876,9614.288367679164,9.0,0.0,1.0,0.0,1.0,stable
0,0.0026245333707729055,54,0.0,0.36570639723819925,4874.578428474135,14.0,0.0,2.0,0.0,2.0,improving
0,1.0,25,0.0,40.382862408278676,,0.0,0.0,0.0,0.0,0.0,stable
0,0.0029470442929948283,64,0.0,0.20091288990357636,3097.6413278677155,4.0,0.0,0.0,0.0,1.0,stable
0,0.02503702598580571,74,1.0,0.1860372404308637,3566.1305913175856,14.0,0.0,0.0,0.0,0.0,stable
0,0.0,64,3.0,0.3497331459093196,9225.527671117336,17.0,0.0,2.0,0.0,0.0,deteriorating
1,0.9527563955779912,32,0.0,0.10769442397102168,4599.607335858401,4.0,2.0,0.0,2.0,0.0,improving
0,0.23233741973405683,56,0.0,0.9719415926756855,3751.2017675596826,10.0,1.0,1.0,0.0,1.0,stable
0,0.1263497274741752,48,1.0,0.02058682725325636,6976.408753929473,7.0,0.0,0.0,0.0,0.0,stable
0,0.15529116306062044,78,0.0,0.12409046529759896,10820.79515480457,7.0,0.0,2.0,0.0,0.0,stable
0,1.0,57,1.0,24.714241399944672,,0.0,1.0,0.0,0.0,0.0,deteriorating
0,0.042985387520972126,55,0.0,0.2812676483581319,7019.830913832058,12.0,0.0,1.0,0.0,0.0,improving
0,0.26468382220085923,49,1.0,0.48096063867830785,11138.343331888771,19.0,0.0,1.0,0.0,2.0,stable
0,0.6752043932538332,64,0.0,3777.2202085408017,,21.0,0.0,1.0,0.0,0.0,deteriorating
0,0.004072875173005431,82,0.0,0.2097853027825962,3432.060685398704,12.0,0.0,1.0,0.0,0.0,stable
0,0.12048332534497112,38,0.0,0.10599754704915268,8284.697539015775,5.0,0.0,0.0,0.0,3.0,improving
0,0.10743937730635976,42,0.0,0.24787989459940502,5671.14982958802,7.0,0.0,0.0,0.0,0.0,stable
0,0.19879110915891055,35,0.0,0.01689611011030793,3124.7741468063577,4.0,0.0,0.0,1.0,0.0,stable
0,0.22407778184787394,36,0.0,5055.054559810022,,4.0,0.0,1.0,0.0,0.0,stable
0,0.5126690235455015,62,2.0,3263.0173005012953,,11.0,0.0,1.0,0.0,0.0,stable
0,0.03471091996918167,65,0.0,8216.468688291681,,12.0,1.0,3.0,0.0,0.0,deteriorating
0,0.2031798297952755,46,1.0,0.15519095313277576,7434.277519428579,7.0,0.0,0.0,0.0,2.0,stable
0,0.3644346414778563,40,0.0,0.589691794574634,9326.893891308819,12.0,0.0,6.0,0.0,0.0,improving
0,0.06323909194236349,58,0.0,0.9351845943643674,5496.681292952086,15.0,0.0,4.0,0.0,1.0,improving
0,0.8482315017949894,43,0.0,0.6057732979868671,11047.051852967123,15.0,0.0,3.0,0.0,0.0,improving
0,0.9235296359219931,53,1.0,0.4787578653106578,5418.822622843612,12.0,0.0,2.0,0.0,1.0,deteriorating
0,1.0,32,0.0,0.021787705873060826,5268.15075524335,3.0,0.0,0.0,0.0,1.0,stable
0,0.023237014114732852,62,0.0,0.0050939058760994405,4560.415130787659,3.0,0.0,0.0,0.0,0.0,stable
0,0.033309636979831435,60,0.0,948.8808432440617,,3.0,0.0,1.0,0.0,0.0,stable
0,0.03182531483687128,90,1.0,2.8125370805379397,,3.0,0.0,0.0,0.0,0.0,stable
0,0.03353663166152743,47,0.0,0.011480870835943036,3012.743108329456,3.0,0.0,0.0,1.0,0.0,deteriorating
0,0.21115337024689493,77,0.0,0.19077365104681693,2407.006500714902,6.0,0.0,0.0,0.0,0.0,stable
0,0.46476621499273635,55,0.0,2291.3956121869705,,8.0,0.0,3.0,0.0,1.0,stable
0,0.18929303288439864,59,0.0,0.13726359416135822,11203.384894088516,17.0,0.0,1.0,0.0,1.0,stable
1,0.9831389683246974,32,0.0,0.005633689289853597,8467.124604506978,0.0,0.0,0.0,1.0,1.0,stable
0,0.4238772453838345,33,0.0,0.4466606100050456,6619.153788918329,7.0,0.0,2.0,0.0,0.0,improving
0,0.014274999071252929,50,0.0,0.7498256029081084,3902.9187740554635,5.0,0.0,1.0,1.0,0.0,stable
0,1.0,30,1.0,213.15050732886507,0.0,2.0,0.0,0.0,0.0,1.0,improving
0,0.2608667123853113,38,0.0,0.5207953181873033,9370.82844193783,24.0,0.0,0.0,0.0,2.0,improving
0,0.010813030490698762,95,0.0,0.007935753232167206,1357.9656172863995,3.0,0.0,0.0,0.0,0.0,improving
0,0.17531171873084073,61,0.0,0.050882364272135695,9011.493093775609,6.0,0.0,0.0,0.0,0.0,stable
0,0.22528976344173401,34,0.0,0.006646702796591511,1490.9203493894693,1.0,0.0,0.0,0.0,0.0,improving
1,0.9297711073460537,59,4.0,0.5553971166906374,9065.591378597534,15.0,0.0,1.0,1.0,0.0,stable
0,0.0,83,0.0,0.0,,3.0,0.0,0.0,1.0,0.0,stable
1,0.6875239861981235,51,0.0,0.46506460716028986,4779.787954990258,17.0,0.0,2.0,0.0,1.0,improving
0,0.044203982613884765,88,0.0,0.29296458232301187,3508.1184568554704,3.0,0.0,1.0,1.0,1.0,improving
0,0.19841663519538688,66,1.0,0.2773252023347337,5742.636293633166,7.0,0.0,1.0,1.0,0.0,stable
0,1.0,50,1.0,0.5864290095669503,1335.3953612651571,4.0,0.0,0.0,0.0,0.0,deteriorating
0,0.10231380949145524,62,0.0,184.74015573742622,,7.0,0.0,0.0,0.0,0.0,stable
0,0.558726299124706,46,0.0,0.28041513771061244,6728.601293828876,6.0,0.0,1.0,0.0,2.0,stable
